Address,Award,City,Country,Cuisine,Location,Name,Phone Number,Price,Url,Latitude,Longitude,Price_NumRating
"68F, Shanghai Tower, 501 Middle Yincheng Road, Shanghai, China Mainland",1 Star MICHELIN,Shanghai,China Mainland,French Contemporary,"Shanghai, China Mainland",Maison Lameloise,862168816789,¥¥¥¥,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/maison-lameloise-563686,31.235929,121.500972,4
"1039 Yuyuan Road, Shanghai, China Mainland",1 Star MICHELIN,Shanghai,China Mainland,Shanghainese,"Shanghai, China Mainland",Fu 1039,862152371878,¥¥¥,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/fu-1039,31.238362,121.489489,3
"L201A, 2F, Yi Feng Galleria, 99 East Beijing Road, Shanghai, China Mainland",1 Star MICHELIN,Shanghai,China Mainland,Huaiyang,"Shanghai, China Mainland",Tea Culture (East Beijing Road),862163330383,¥¥¥,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/tea-culture-east-beijing-road,31.22318,121.464502,3
"2F, The Peninsula Hotel, Bund 32, 32 Zhongshan Dong Yi Road, Shanghai, China Mainland",1 Star MICHELIN,Shanghai,China Mainland,Cantonese,"Shanghai, China Mainland",Yi Long Court,862123276742,¥¥¥¥,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/yi-long-court,31.243758,121.507579,4
"56F, East Tower, Raffles City The Bund, 1089 Dongdaming Road, Shanghai, China Mainland",1 Star MICHELIN,Shanghai,China Mainland,Ningbo,"Shanghai, China Mainland",Yong Fu (Hongkou),862166867777,¥¥¥¥,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/yong-fu-hongkou,31.2548014,121.5039397,4
"Shop 401, 4F, iapm, 999 Middle Huaihai Road, Shanghai, China Mainland",1 Star MICHELIN,Shanghai,China Mainland,Cantonese,"Shanghai, China Mainland",Lei Garden (Xuhui),862154252283,¥¥,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/lei-garden-xuhui,31.218122,121.454124,2
"200 Yongfu Road, Shanghai, China Mainland",1 Star MICHELIN,Shanghai,China Mainland,Shanghainese,"Shanghai, China Mainland",YongFoo Élite,862154662727,¥¥¥¥,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/yongfoo-elite,31.211227,121.43842,4
"L3-17 & 18, IFC Mall, 8 Century Avenue, Shanghai, China Mainland",1 Star MICHELIN,Shanghai,China Mainland,Cantonese,"Shanghai, China Mainland",Lei Garden (Pudong),862151061688,¥¥¥,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/lei-garden-pudong,31.238373,121.49761,3
"407 Zhaojiabang Road, Shanghai, China Mainland",1 Star MICHELIN,Shanghai,China Mainland,Shanghainese,"Shanghai, China Mainland",Ren He Guan (Zhaojiabang Road),862164030731,¥¥,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/ren-he-guan-zhaojiabang-road,31.203604,121.453734,2
"B5 Villa, 1665 Hongqiao Road, Shanghai, China Mainland",1 Star MICHELIN,Shanghai,China Mainland,Chao Zhou,"Shanghai, China Mainland",Amazing Chinese Cuisine (Changning),862162625677,¥¥¥¥,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/amazing-chinese-cuisine-changning,31.202995,121.3889,4
"2F, The PuLi, 1 Changde Road, Shanghai, 200040, China Mainland",1 Star MICHELIN,Shanghai,China Mainland,French,"Shanghai, China Mainland",Phénix,862122166988,¥¥¥¥,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/phenix,31.223997,121.44368,4
"13F, The Peninsula Hotel, Bund 32, 32 Zhongshan Dong Yi Road, Shanghai, China Mainland",1 Star MICHELIN,Shanghai,China Mainland,European Contemporary,"Shanghai, China Mainland",Sir Elly's,862123276756,¥¥¥¥,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/sir-elly-s,31.235736,121.450915,4
"Tangxiang Cultural Space, 538 Xikang Road, Shanghai, China Mainland",1 Star MICHELIN,Shanghai,China Mainland,Innovative,"Shanghai, China Mainland",Obscura,8619121471147,¥¥¥¥,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/obscura,31.236348,121.442233,4
"5F, Bund 3, 3 Zhongshan Dong Yi Road, Shanghai, 200002, China Mainland",1 Star MICHELIN,Shanghai,China Mainland,Cantonese,"Shanghai, China Mainland",Canton Table,862163213737,¥¥¥,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/canton-table,31.236093,121.486211,3
"57 Sinan Road, Shanghai, China Mainland",1 Star MICHELIN,Shanghai,China Mainland,Chao Zhou,"Shanghai, China Mainland",Oriental Sense & Palate,862154641319,¥¥¥¥,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/oriental-sense-palate,31.216671,121.464255,4
"Level B1, Cordis Hotel, 333 Shenhong Road, Shanghai, China Mainland",1 Star MICHELIN,Shanghai,China Mainland,Cantonese,"Shanghai, China Mainland",Ming Court,862152639618,¥¥¥,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/ming-court-570629,31.19512,121.31633,3
"375 Zhenning Road, Shanghai, China Mainland",1 Star MICHELIN,Shanghai,China Mainland,Shanghainese,"Shanghai, China Mainland",Fu 1088,862152397878,¥¥¥,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/fu-1088,31.230693,121.468529,3
"Capella, Jian Ye Li, 480 West Jianguo Road, Shanghai, China Mainland",1 Star MICHELIN,Shanghai,China Mainland,French,"Shanghai, China Mainland",Le Comptoir de Pierre Gagnaire,862154669928,¥¥¥¥,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/le-comptoir-de-pierre-gagnaire,31.221621,121.459782,4
"No.1, Lane 119, Xinhua Road, Shanghai, China Mainland",1 Star MICHELIN,Shanghai,China Mainland,Huaiyang,"Shanghai, China Mainland",Moose (Changning),862162055058,¥¥¥,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/moose-changning,31.20189,121.4297,3
"556 Fuzhou Road, Shanghai, China Mainland",1 Star MICHELIN,Shanghai,China Mainland,Shanghainese,"Shanghai, China Mainland",Lao Zheng Xing (Huangpu),862163222624,¥¥,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/lao-zheng-xing-huangpu,31.235098,121.475464,2
"9F, L+Mall, 899 South Pudong Road, Shanghai, China Mainland",1 Star MICHELIN,Shanghai,China Mainland,Huaiyang,"Shanghai, China Mainland",Moose (Pudong),862158775707,¥¥¥,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/moose-pudong,31.230604,121.51517,3
"1015 Yuyuan Road, Shanghai, China Mainland",1 Star MICHELIN,Shanghai,China Mainland,Shanghainese,"Shanghai, China Mainland",Fu 1015,862152379778,¥¥¥¥,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/fu-1015,31.218564,121.429009,4
"Room 207, 2F, Uni Elite, Lane 838, South Huangpi Road, Shanghai, China Mainland",1 Star MICHELIN,Shanghai,China Mainland,Shandong,"Shanghai, China Mainland",Lu Style,862153099977,¥¥¥,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/lu-style-1203592,31.213823,121.472565,3
"The Warehouse@Hin Bus Depot, 125 Jalan Timah, George Town, 10150, Malaysia",1 Star MICHELIN,George Town,Malaysia,European Contemporary,"George Town, Malaysia",Au Jardin,60124289594,$$$,https://guide.michelin.com/en/pulau-pinang/my-george-town/restaurant/au-jardin,5.412,100.327,3
"44 Persiaran Zaaba, Taman Tun Dr Ismail, Kuala Lumpur, 60000, Malaysia",1 Star MICHELIN,Kuala Lumpur,Malaysia,French Contemporary,"Kuala Lumpur, Malaysia",DC. by Darren Chin,60377310502,$$$$,https://guide.michelin.com/en/kuala-lumpur-region/kuala-lumpur/restaurant/dc-by-darren-chin,3.14219,101.62616,4
"48F, Skyviews, Naza Tower, Platinum Park, 10 Persiaran KLCC, Kuala Lumpur, 50088, Malaysia",1 Star MICHELIN,Kuala Lumpur,Malaysia,"Malaysian, Contemporary","Kuala Lumpur, Malaysia",Dewakan,60127896720,$$$,https://guide.michelin.com/en/kuala-lumpur-region/kuala-lumpur/restaurant/dewakan,3.15399,101.71668,3
"1 Lebuh Bishop, George Town, 10200, Malaysia",1 Star MICHELIN,George Town,Malaysia,Peranakan,"George Town, Malaysia",Auntie Gaik Lean's Old School Eatery,60174344398,$$,https://guide.michelin.com/en/pulau-pinang/my-george-town/restaurant/auntie-gaik-lean-s-old-school-eatery,5.419,100.341,2
"11F, VIE Hotel, 117/39-40 Phayathai Road, Thanon Petchburi, Ratchathewi, Bangkok, 10400, Thailand",1 Star MICHELIN,Bangkok,Thailand,French,"Bangkok, Thailand",Signature,6623093939,฿฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/signature-1194955,13.77323,100.54989,3
"561 Ramkhamhaeng Road, Hua Mark, Bang Kapi, Bangkok, 10240, Thailand",1 Star MICHELIN,Bangkok,Thailand,Thai contemporary,"Bangkok, Thailand",Baan Tepa,66986969074,฿฿฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/baan-tepa,13.7617027,100.6268475,4
"55 Soi Sathon 10, Si Lom, Bang Rak, Bangkok, 10500, Thailand",1 Star MICHELIN,Bangkok,Thailand,French Contemporary,"Bangkok, Thailand",Maison Dunand,66656390515,฿฿฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/maison-dunand,13.7231296,100.5274976,4
"46/1 Sukhumvit 53, Khlong Tan Nuea, Vadhana, Bangkok, 10110, Thailand",1 Star MICHELIN,Bangkok,Thailand,"Indian, Contemporary","Bangkok, Thailand",Gaa,66639874747,฿฿฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/gaa-1194845,13.72725,100.57828,4
"3/22 Soi Sukhumvit 31, Khlong Tan Nuea, Vadhana, Bangkok, 10110, Thailand",1 Star MICHELIN,Bangkok,Thailand,Sushi,"Bangkok, Thailand",Sushi Masato,66972341370,฿฿฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/sushi-masato,13.73445,100.5661107,4
"78/2 Ratchadamnoen Klang Road, Bowon Niwet, Phra Nakhon, Bangkok, 10200, Thailand",1 Star MICHELIN,Bangkok,Thailand,Thai,"Bangkok, Thailand",Methavalai Sorndaeng,6622243088,฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/methavalai-sorndaeng,13.7561226,100.5021073,2
"25F, The Okura Prestige, 57 Wireless Road, Lumphini, Pathum Wan, Bangkok, 10330, Thailand",1 Star MICHELIN,Bangkok,Thailand,French Contemporary,"Bangkok, Thailand","Elements, Inspired by Ciel Bleu",6626879000,฿฿฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/elements,13.7428645,100.5476497,4
"399/3 Soi Si Lom 7, Si Lom, Bang Rak, Bangkok, 10500, Thailand",1 Star MICHELIN,Bangkok,Thailand,Thai contemporary,"Bangkok, Thailand",Le Du,66929199969,฿฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/le-du,13.7288536,100.5347961,3
"Unit L101, 1F, ICONLUXE ICONSIAM Shopping Centre, 299 Charoen Nakhon Road, Khlong Ton Sai, Khlong San, Bangkok, 10600, Thailand",1 Star MICHELIN,Bangkok,Thailand,French Contemporary,"Bangkok, Thailand",Blue by Alain Ducasse,66657312346,฿฿฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/blue-by-alain-ducasse,13.7265916,100.5105619,4
"Sindhorn Tower, 130-132 Witthayu Road, Lumphini, Pathum Wan, Bangkok, 10330, Thailand",1 Star MICHELIN,Bangkok,Thailand,Thai,"Bangkok, Thailand",Saneh Jaan,6626509880,฿฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/saneh-jaan,13.7356117,100.5457543,3
"2F, Capella Bangkok, 300/2 Charoenkrung Road, Yannawa, Sathon, Bangkok, 10120, Thailand",1 Star MICHELIN,Bangkok,Thailand,French Contemporary,"Bangkok, Thailand",Côte by Mauro Colagreco,6620983888,฿฿฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/cote-by-mauro-colagreco,13.69912,100.52764,4
"327 Mahachai Road, Samran Rat, Phra Nakhon, Bangkok, 10200, Thailand",1 Star MICHELIN,Bangkok,Thailand,Street Food,"Bangkok, Thailand",Jay Fai,6622239384,฿฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/jay-fai,13.75321,100.50491,3
"1052-1054 Charoen Krung 26, Maha Pruttaram, Bang Rak, Bangkok, 10500, Thailand",1 Star MICHELIN,Bangkok,Thailand,Innovative,"Bangkok, Thailand",80/20,66991182200,฿฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/80-20,13.73109,100.51541,3
"GF, Four Seasons Hotel at Chao Phraya River, 300/1 Charoen Krung Road, Yan Nawa, Sathon, Bangkok, 10120, Thailand",1 Star MICHELIN,Bangkok,Thailand,Cantonese,"Bangkok, Thailand",Yu Ting Yuan,6620320888,฿฿฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/yu-ting-yuan,13.7122414,100.510921,4
"5F, Central: The Original Store, 1266 Charoenkrung Road, Bang Rak, Bangkok, 10500, Thailand",1 Star MICHELIN,Bangkok,Thailand,Thai,"Bangkok, Thailand",Aksorn,6621168662,฿฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/aksorn,13.7244882,100.5162344,3
"15 Soi Ekkamai 10, Khlong Tan Nuea, Vadhana, Bangkok, 10110, Thailand",1 Star MICHELIN,Bangkok,Thailand,Thai,"Bangkok, Thailand",Khao (Ekkamai),66988298878,฿฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/khao,13.7290273,100.58784,3
"GF, The St. Regis, 159 Ratchadamri Road, Lumphini, Pathum Wan, Bangkok, 10330, Thailand",1 Star MICHELIN,Bangkok,Thailand,European Contemporary,"Bangkok, Thailand",IGNIV,6622077822,฿฿฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/igniv,13.7483399,100.5407912,4
"231/3 Soi Sukhumvit 31, Khlong Toei Nua, Vadhana, Bangkok, 10110, Thailand",1 Star MICHELIN,Bangkok,Thailand,Indian,"Bangkok, Thailand",Haoma,6622584744,฿฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/haoma,13.7435066,100.5676933,3
"136/1 Yen Akat 2 Alley, Chong Nonsi, Yan Nawa, Bangkok, 10120, Thailand",1 Star MICHELIN,Bangkok,Thailand,French Contemporary,"Bangkok, Thailand",Savelberg,6622528001,฿฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/savelberg-1196627,13.7126814,100.5484509,3
"GF, Siam Kempinski Hotel, 991/9 Rama 1 Road, Pathum Wan, Bangkok, 10330, Thailand",1 Star MICHELIN,Bangkok,Thailand,Thai contemporary,"Bangkok, Thailand",Sra Bua by Kiin Kiin,6621629000,฿฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/sra-bua-by-kiin-kiin,13.7486372,100.53521,3
"422 Vanich Road, Samphanthawong, Bangkok, 10100, Thailand",1 Star MICHELIN,Bangkok,Thailand,Innovative,"Bangkok, Thailand",Potong,66829793950,฿฿฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/potong,13.7391747,100.5084931,4
"17/9 Mu 7, Sukhaprachasan 2 Road, Bang Pud, Pak Kret, Nonthaburi, 11120, Thailand",1 Star MICHELIN,Nonthaburi,Thailand,Thai,"Nonthaburi, Thailand",Suan Thip,6625833748,฿฿,https://guide.michelin.com/en/nonthaburi-region/nonthaburi/restaurant/suan-thip,13.9271923,100.5021955,2
"113/9-10 Soi Sukhumvit 55, Khlong Tan Nuea, Vadhana, Bangkok, 10110, Thailand",1 Star MICHELIN,Bangkok,Thailand,Innovative,"Bangkok, Thailand",Canvas,66996141158,฿฿฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/canvas566292,13.7423799,100.5854104,4
"2F, U Sathorn Hotel, 105/1 Soi Ngam Du Phli, Thung Mahamek, Sathon, Bangkok, 10120, Thailand",1 Star MICHELIN,Bangkok,Thailand,French Contemporary,"Bangkok, Thailand",J'AIME by Jean-Michel Lorain,6621194899,฿฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/j-aime-by-jean-michel-lorain,13.69912,100.52764,3
"3F, Gaysorn Village, 999 Phloen Chit Road, Lumphini, Pathum Wan, Bangkok, 10330, Thailand",1 Star MICHELIN,Bangkok,Thailand,Thai,"Bangkok, Thailand",Paste,6626561003,฿฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/paste,13.74327,100.54622,3
"GF, Como Metropolitan, 27 Sathon Tai Road, Thung Mahamek, Sathon, Bangkok, 10120, Thailand",1 Star MICHELIN,Bangkok,Thailand,Thai,"Bangkok, Thailand",Nahm,6626253388,฿฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/nahm,13.7228068,100.533871,3
"315 Soi Ongkharak 13, Thanon Nakhon Chai Si, Dusit, Bangkok, 10110, Thailand",1 Star MICHELIN,Bangkok,Thailand,Thai,"Bangkok, Thailand",Chim by Siam Wisdom,6621183038,฿฿฿,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/chim-by-siam-wisdom,13.7891228,100.5186491,3
"Tomás Pérez Úbeda 6, Casas-Ibáñez, 02200, Spain",1 Star MICHELIN,Casas-Ibáñez,Spain,Creative,"Casas-Ibáñez, Spain",Oba-,34663237445,€€€€,https://guide.michelin.com/en/castilla-la-mancha/casas-ibanez/restaurant/oba,39.2873133,-1.4694894,4
"Pensamiento 28, Madrid, 28020, Spain",1 Star MICHELIN,Madrid,Spain,Japanese,"Madrid, Spain",Zuara Sushi,34633467780,€€€€,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/zuara-sushi,40.4588312,-3.6951195,4
"Largo De São Carlos 10, Lisbon, 1200 410, Portugal",1 Star MICHELIN,Lisbon,Portugal,Vegetarian,"Lisbon, Portugal",Encanto,351211626310,€€€,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/encanto,38.7099067,-9.1414836,3
"Calderón de la Barca 14, Albacete, 02002, Spain",1 Star MICHELIN,Albacete,Spain,Contemporary,"Albacete, Spain",Ababol,34967020882,€€€,https://guide.michelin.com/en/castilla-la-mancha/albacete/restaurant/ababol,38.9887598,-1.854235,3
"Plaza de Manuel Gómez Moreno 5, Madrid, 28020, Spain",1 Star MICHELIN,Madrid,Spain,"Creative, Dumplings","Madrid, Spain",RavioXO,34917648992,€€€,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/ravioxo,40.4479012,-3.69463,3
"Plaza de la Libertad 9, Burgos, 09004, Spain",1 Star MICHELIN,Burgos,Spain,Modern Cuisine,"Burgos, Spain",Cobo Evolución,34947027581,€€€€,https://guide.michelin.com/en/castilla-y-leon/burgos/restaurant/cobo-evolucion,42.3415093,-3.698853,4
"Avenida del Mistral 54, Barcelona, 08015, Spain",1 Star MICHELIN,Barcelona,Spain,"Mexican, Fusion","Barcelona, Spain",COME by Paco Méndez,34938275977,€€€€,https://guide.michelin.com/en/catalunya/barcelona/restaurant/come-by-paco-mendez,41.3760837,2.1540201,4
"Félix Boix 6, Madrid, 28036, Spain",1 Star MICHELIN,Madrid,Spain,Fusion,"Madrid, Spain",Ugo Chan,34913506578,€€€€,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/ugo-chan,40.4633289,-3.6881793,4
"Muelle Marzana, Bilbao, 48003, Spain",1 Star MICHELIN,Bilbao,Spain,"Creative, Seasonal Cuisine","Bilbao, Spain",Mina,34944795938,€€€€,https://guide.michelin.com/en/pais-vasco/bilbao/restaurant/mina,43.2550491,-2.9248606,4
"Barranco de la Verga, Patalavaca, 35129, Spain",1 Star MICHELIN,Patalavaca,Spain,Creative,"Patalavaca, Spain",La Aquarela,34928735891,€€€€,https://guide.michelin.com/en/canarias/patalavaca/restaurant/la-aquarela,27.7744701,-15.6930938,4
"Elisabets 9, Barcelona, 08001, Spain",1 Star MICHELIN,Barcelona,Spain,Fusion,"Barcelona, Spain",Dos Palillos,34933040513,€€€€,https://guide.michelin.com/en/catalunya/barcelona/restaurant/dos-palillos,41.3833692,2.1686733,4
"Urbanización Costa de Deià, Sóller, 07100, Spain",1 Star MICHELIN,Sóller,Spain,Contemporary,"Sóller, Spain",Béns d'Avall,34971632381,€€€€,https://guide.michelin.com/en/islas-baleares/soller/restaurant/bens-d-avall,39.7766578,2.6665427,4
